shrid2,Ycons,Ylowinc,Ymidinc,wave,D,R_PC1,R_PC1_scaled,clusters
11-28-543-04824-582714,1,0,0,Buffer,0,71.73958722696669,1.4722749039849043,MENTADA VIZIANAGARAM
11-28-543-04824-582715,1,0,0,Buffer,0,69.97872841248437,1.4361376979842482,MENTADA VIZIANAGARAM
11-28-543-04824-582716,0,0,0,Buffer,0,-9.197893785785844,-0.18876367586961623,MENTADA VIZIANAGARAM
11-28-543-04824-582717,0,0,0,Buffer,0,60.851198353296546,1.2488180609337205,MENTADA VIZIANAGARAM
11-28-543-04824-582718,0,0,1,Buffer,0,61.88395480073075,1.2700127939710808,MENTADA VIZIANAGARAM
11-28-543-04824-582719,0,0,0,Buffer,0,61.88829601771941,1.2701018865498397,MENTADA VIZIANAGARAM
11-28-543-04824-582720,0,0,0,Buffer,0,37.40961974269141,0.7677385170970068,MENTADA VIZIANAGARAM
11-28-543-04824-582721,0,0,0,Buffer,0,22.184855204761,0.4552884513145189,MENTADA VIZIANAGARAM
11-28-543-04824-582722,0,0,0,Buffer,0,49.441981346118006,1.0146725281382294,MENTADA VIZIANAGARAM
11-28-543-04824-582723,1,0,0,Buffer,0,44.06917199205499,0.9044091062027756,MENTADA VIZIANAGARAM
11-28-543-04824-582724,0,0,0,Buffer,0,51.63238455045483,1.0596250542400385,MENTADA VIZIANAGARAM
11-28-543-04824-582725,1,1,1,Buffer,0,46.81415409258862,0.9607429717116128,MENTADA VIZIANAGARAM
11-28-543-04824-582726,0,0,0,Buffer,0,60.2424289747227,1.2363245979374369,MENTADA VIZIANAGARAM
11-28-543-04824-582727,1,0,0,Buffer,0,56.544077945290375,1.1604252288828965,MENTADA VIZIANAGARAM
11-28-543-04824-582728,0,0,0,Buffer,0,57.41459217704565,1.178290347801412,MENTADA VIZIANAGARAM
11-28-543-04825-582729,0,0,0,Holdout,NA,38.15141643346633,0.7829620316710694,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582730,1,0,0,Holdout,NA,4.490649538077345,0.09215930664035722,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582731,0,0,1,Holdout,NA,24.35852903874426,0.49989764909394574,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582732,0,0,0,Holdout,NA,-21.602304132269136,-0.4433330532216112,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582733,0,0,0,Holdout,NA,4.3490477802200624,0.08925328609421365,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582734,0,0,0,Holdout,NA,26.1054556723902,0.5357489320638729,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582735,1,0,0,Holdout,NA,33.938959074212214,0.6965119210157759,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582736,0,0,0,Holdout,NA,45.72633137686732,0.9384181417781174,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582737,0,0,0,Holdout,NA,9.217076690234066,0.18915735681895465,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582738,0,0,0,Holdout,NA,52.486398602562815,1.077151548399966,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582739,1,0,0,Holdout,NA,23.594803457141666,0.48422409909473263,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582740,0,0,1,Holdout,NA,51.08059662193306,1.048300992436975,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582741,0,0,0,Holdout,NA,52.766825998588295,1.0829066166059194,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582742,0,0,0,Holdout,NA,-89.132467929726,-1.8292201103416288,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582743,1,0,1,Holdout,NA,-116.90748622876951,-2.399232623377554,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582744,0,0,0,Holdout,NA,-25.65005519658341,-0.5264029807180433,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582745,1,0,0,Holdout,NA,-14.512136548158525,-0.29782516555970023,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582746,0,0,0,Holdout,NA,22.721833277415307,0.4663085780105078,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582747,0,0,0,Holdout,NA,15.8924887411718,0.32615342853122253,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582748,1,0,0,Holdout,NA,-10.262085062175998,-0.21060352984468816,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582749,1,0,0,Holdout,NA,-6.016840361688649,-0.12348054133308133,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582750,1,0,1,Holdout,NA,21.6248442624507,0.4437956327997997,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582751,0,0,0,Holdout,NA,-23.464230906559504,-0.48154442533576297,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582753,0,0,1,Holdout,NA,-30.99023300479199,-0.6359967221061624,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582754,0,0,0,Holdout,NA,-34.13991801300386,-0.7006360986665103,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582756,1,0,0,Holdout,NA,31.361959729780978,0.6436254798046185,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582757,0,0,0,Holdout,NA,14.82329781975548,0.3042109693951038,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582758,0,0,1,Holdout,NA,-9.677589317713194,-0.19860822224226185,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582759,1,0,1,Holdout,NA,-36.23444576668947,-0.7436210218679089,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582760,1,0,0,Holdout,NA,-39.364032420968584,-0.8078479301767602,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582761,0,0,0,Holdout,NA,14.54638260658264,0.29852797992380736,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04825-582762,0,0,0,Holdout,NA,-29.812976586568347,-0.6118364899790628,GAJAPATHINAGARAM VIZIANAGARAM
11-28-543-04826-582764,0,0,0,Treatment,1,-8.924131522151944,-0.1831453927711768,GARIVIDI VIZIANAGARAM
11-28-543-04826-582765,1,0,0,Treatment,1,-20.706970045001732,-0.4249585690864344,GARIVIDI VIZIANAGARAM
11-28-543-04826-582766,0,1,1,Treatment,1,23.41985485520221,0.4806337183011018,GARIVIDI VIZIANAGARAM
11-28-543-04826-582767,0,0,1,Treatment,1,31.439462799386956,0.6452160357134736,GARIVIDI VIZIANAGARAM
11-28-543-04826-582768,1,0,0,Treatment,1,37.49298857975693,0.7694494531551924,GARIVIDI VIZIANAGARAM
11-28-543-04826-582769,0,0,1,Treatment,1,37.336302307490335,0.766233860825016,GARIVIDI VIZIANAGARAM
11-28-543-04826-582770,1,0,0,Treatment,1,29.609992443809325,0.6076707501017826,GARIVIDI VIZIANAGARAM
11-28-543-04826-582771,0,0,0,Treatment,1,35.40737631619632,0.7266474980035853,GARIVIDI VIZIANAGARAM
11-28-543-04826-582772,0,0,0,Treatment,1,32.55428915190643,0.6680950474914852,GARIVIDI VIZIANAGARAM
11-28-543-04826-582773,1,0,0,Treatment,1,-6.894624536483504,-0.141494857579102,GARIVIDI VIZIANAGARAM
11-28-543-04826-582774,0,0,1,Treatment,1,34.89347029608592,0.7161008672567207,GARIVIDI VIZIANAGARAM
11-28-543-04826-582775,1,0,0,Treatment,1,16.512947961418885,0.3388867961769796,GARIVIDI VIZIANAGARAM
11-28-543-04826-582776,1,0,1,Treatment,1,22.98187282401317,0.47164523679679826,GARIVIDI VIZIANAGARAM
11-28-543-04826-582777,0,0,0,Treatment,1,40.842026135150995,0.838180040211821,GARIVIDI VIZIANAGARAM
11-28-543-04826-582778,0,0,0,Treatment,1,-2.909311217557635,-0.05970630803799481,GARIVIDI VIZIANAGARAM
11-28-543-04826-582779,0,0,1,Treatment,1,47.034432007985046,0.9652636228510488,GARIVIDI VIZIANAGARAM
11-28-543-04826-582780,1,1,1,Treatment,1,2.0825960057099824,0.04274005403244713,GARIVIDI VIZIANAGARAM
11-28-543-04826-582781,1,1,1,Treatment,1,-1.9827932095104697,-0.04069185222544216,GARIVIDI VIZIANAGARAM
11-28-543-04826-582782,0,0,0,Treatment,1,27.74676878837226,0.5694327627583058,GARIVIDI VIZIANAGARAM
11-28-543-04826-582783,0,0,1,Treatment,1,-13.466770365957764,-0.27637164937679476,GARIVIDI VIZIANAGARAM
11-28-543-04826-582784,0,0,0,Treatment,1,28.04447328336944,0.5755424000412911,GARIVIDI VIZIANAGARAM
11-28-543-04826-582785,0,0,0,Treatment,1,12.247534979222996,0.25134990432185284,GARIVIDI VIZIANAGARAM
11-28-543-04826-582786,1,0,0,Treatment,1,-0.9245135230853846,-0.01897331879157554,GARIVIDI VIZIANAGARAM
11-28-543-04826-582787,0,0,0,Treatment,1,-54.343740850913846,-1.1152688346300463,GARIVIDI VIZIANAGARAM
11-28-543-04826-582788,0,0,0,Treatment,1,0.543057856153178,0.01114489898717493,GARIVIDI VIZIANAGARAM
11-28-543-04826-582789,1,1,1,Treatment,1,9.019087143781736,0.1850941184904304,GARIVIDI VIZIANAGARAM
11-28-543-04826-582790,1,0,0,Treatment,1,79.79555325069533,1.6376033796920015,GARIVIDI VIZIANAGARAM
11-28-543-04826-582791,1,0,0,Treatment,1,19.81177251735146,0.40658688749452526,GARIVIDI VIZIANAGARAM
11-28-543-04826-582792,1,0,0,Treatment,1,-31.338062766153545,-0.6431350546266927,GARIVIDI VIZIANAGARAM
11-28-543-04826-582793,0,0,0,Treatment,1,29.61519688606076,0.607777558211673,GARIVIDI VIZIANAGARAM
11-28-543-04826-582794,1,0,0,Treatment,1,36.48027967034415,0.7486661455003374,GARIVIDI VIZIANAGARAM
11-28-543-04826-582795,1,0,0,Treatment,1,10.091609084084174,0.2071049384256602,GARIVIDI VIZIANAGARAM
11-28-543-04826-582796,1,0,0,Treatment,1,19.89329744132261,0.4082599818661483,GARIVIDI VIZIANAGARAM
11-28-543-04826-582797,1,0,0,Treatment,1,2.057360360969845,0.04222215578584533,GARIVIDI VIZIANAGARAM
11-28-543-04827-582801,1,0,0,Buffer,0,17.714849150191405,0.3635528003414731,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582802,0,0,0,Buffer,0,19.06100700771455,0.3911793104322424,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582803,1,0,0,Buffer,0,23.090959107155005,0.47388395886430335,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582804,0,0,0,Buffer,0,5.4814228035611885,0.11249244027961404,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582805,0,0,0,Buffer,0,20.32429453414532,0.4171051150482752,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582806,0,0,0,Buffer,0,30.952390169778905,0.6352200929333581,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582808,1,0,0,Buffer,0,-11.29826500348525,-0.23186852149812096,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582809,1,0,1,Buffer,0,27.25565645774344,0.5593539152576255,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582810,1,0,0,Buffer,0,-0.9126534630309544,-0.01872992083721251,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582811,0,0,1,Buffer,0,20.415874382574795,0.41898456149848806,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582812,0,0,0,Buffer,0,20.20003573722608,0.4145550152306562,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582813,1,0,1,Buffer,0,23.957173533617148,0.49166083507513425,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582814,0,0,0,Buffer,0,36.09028914799052,0.740662569217738,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582815,1,0,0,Buffer,0,4.107664260296676,0.08429949541384082,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582816,0,0,0,Buffer,0,-4.54416643831744,-0.09325760664748269,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582817,1,0,1,Buffer,0,9.38212640550442,0.19254458781783965,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582818,1,0,0,Buffer,0,-8.13625005501442,-0.1669761038719879,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582819,1,1,1,Buffer,0,-0.5719291859216745,-0.0117374105405011,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582820,0,0,0,Buffer,0,-8.92222541282884,-0.18310627466318183,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582821,1,1,1,Buffer,0,14.264625419400408,0.2927456210932028,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582822,0,0,0,Buffer,0,-11.991016277379762,-0.2460855020340095,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582823,0,0,0,Buffer,0,-21.35288906668074,-0.43821443523207926,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582825,1,0,0,Buffer,0,13.256411399274164,0.27205455975518006,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582826,0,0,0,Buffer,0,24.662234215516033,0.506130435303835,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582827,1,0,0,Buffer,0,16.458701370949377,0.3377735211100026,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582828,1,0,0,Buffer,0,21.040036416397424,0.4317939200958541,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04827-582829,0,0,0,Buffer,0,15.606197010975544,0.3202780095905916,CHEEPURUPALLE VIZIANAGARAM
11-28-543-04828-582831,0,0,0,Buffer,0,-43.25398991050163,-0.8876795407391196,GURLA VIZIANAGARAM
11-28-543-04828-582832,0,0,1,Buffer,0,-31.54912517478356,-0.6474665806280546,GURLA VIZIANAGARAM
11-28-543-04828-582833,0,0,0,Buffer,0,-22.876791617204,-0.4694887088650704,GURLA VIZIANAGARAM
11-28-543-04828-582834,1,0,1,Buffer,0,69.2915826635319,1.4220357567734356,GURLA VIZIANAGARAM
11-28-543-04828-582835,1,0,0,Buffer,0,34.31374962210496,0.7042035559866809,GURLA VIZIANAGARAM
11-28-543-04828-582836,0,0,0,Buffer,0,23.242329180197792,0.476990449553331,GURLA VIZIANAGARAM
11-28-543-04828-582837,0,0,0,Buffer,0,-14.221784472152372,-0.2918664182160427,GURLA VIZIANAGARAM
11-28-543-04828-582838,0,0,0,Buffer,0,-32.9543306646885,-0.6763048951165883,GURLA VIZIANAGARAM
11-28-543-04828-582839,0,0,0,Buffer,0,-26.16192742422783,-0.5369078729809925,GURLA VIZIANAGARAM
11-28-543-04828-582840,1,0,0,Buffer,0,-73.41948981544988,-1.5067506867119254,GURLA VIZIANAGARAM
11-28-543-04828-582841,0,0,0,Buffer,0,-5.008998723156979,-0.102797122192311,GURLA VIZIANAGARAM
11-28-543-04828-582842,0,0,0,Buffer,0,7.835353166680406,0.16080095073122946,GURLA VIZIANAGARAM
11-28-543-04828-582843,0,0,1,Buffer,0,35.048716662635876,0.7192869091373801,GURLA VIZIANAGARAM
11-28-543-04828-582844,0,0,0,Buffer,0,15.072650714056763,0.3093283114750674,GURLA VIZIANAGARAM
11-28-543-04828-582845,1,0,0,Buffer,0,-12.335631764257863,-0.25315786964117143,GURLA VIZIANAGARAM
11-28-543-04828-582846,1,0,0,Buffer,0,31.829522863162115,0.6532210391591452,GURLA VIZIANAGARAM
11-28-543-04828-582847,0,0,0,Buffer,0,25.657729441117837,0.5265604753186093,GURLA VIZIANAGARAM
11-28-543-04828-582848,0,0,0,Buffer,0,22.49620695798039,0.46167816430696135,GURLA VIZIANAGARAM
11-28-543-04828-582849,0,0,0,Buffer,0,41.20865689921725,0.8457042161072834,GURLA VIZIANAGARAM
11-28-543-04828-582851,0,0,0,Buffer,0,-10.4417286639464,-0.21429026372163748,GURLA VIZIANAGARAM
11-28-543-04828-582852,0,0,0,Buffer,0,26.798793229686424,0.5499779445945404,GURLA VIZIANAGARAM
11-28-543-04828-582853,1,0,0,Buffer,0,8.980460840563044,0.18430141059983893,GURLA VIZIANAGARAM
11-28-543-04828-582854,0,0,0,Buffer,0,33.43236912273705,0.6861154342084548,GURLA VIZIANAGARAM
11-28-543-04828-582855,1,0,0,Buffer,0,37.873665661449714,0.7772618944524267,GURLA VIZIANAGARAM
11-28-543-04828-582856,1,0,0,Buffer,0,47.4408445614546,0.9736042200898454,GURLA VIZIANAGARAM
11-28-543-04828-582857,0,0,0,Buffer,0,29.383301759420164,0.6030184929799592,GURLA VIZIANAGARAM
11-28-543-04828-582859,0,0,0,Buffer,0,-11.22498510129817,-0.23036463549700453,GURLA VIZIANAGARAM
11-28-543-04828-582860,0,0,0,Buffer,0,-45.65048977271827,-0.936861683276156,GURLA VIZIANAGARAM
11-28-543-04828-582861,0,0,0,Buffer,0,-1.67665990161436,-0.03440923472078073,GURLA VIZIANAGARAM
11-28-543-04828-582862,0,0,0,Buffer,0,44.51872442510901,0.9136350411543778,GURLA VIZIANAGARAM
11-28-543-04828-582863,0,0,0,Buffer,0,14.438442413705316,0.29631277848137644,GURLA VIZIANAGARAM
11-28-543-04828-582864,0,0,1,Buffer,0,-19.750241563362575,-0.4053241191559024,GURLA VIZIANAGARAM
11-28-543-04828-582865,0,0,0,Buffer,0,2.9186448824253275,0.05989785807442637,GURLA VIZIANAGARAM
11-28-543-04828-582866,0,0,0,Buffer,0,30.926580296066533,0.634690410078876,GURLA VIZIANAGARAM
11-28-543-04828-582867,1,0,0,Buffer,0,23.6855441343212,0.4860863236620327,GURLA VIZIANAGARAM
11-28-543-04828-582868,1,0,0,Buffer,0,6.291501131241823,0.12911726400954404,GURLA VIZIANAGARAM
11-28-543-04828-582869,1,0,0,Buffer,0,51.73505655257864,1.0617321392946335,GURLA VIZIANAGARAM
11-28-543-04829-582870,0,0,0,Treatment,1,33.22332666810363,0.6818253626911699,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582872,0,0,0,Treatment,1,-2.28639896238324,-0.04692259800943797,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582873,0,0,0,Treatment,1,-22.163694121659834,-0.4548541732151423,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582875,0,0,0,Treatment,1,48.54951358420414,0.9963568681341606,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582876,1,0,0,Treatment,1,52.704312884834216,1.081623691904124,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582877,0,0,0,Treatment,1,51.57263940658384,1.058398935170271,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582878,1,0,0,Treatment,1,50.65171783706143,1.0394993322068935,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582879,0,0,0,Treatment,1,50.20034385697564,1.0302360145760072,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582881,1,0,0,Treatment,1,-26.568223026543237,-0.5452460700909914,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582882,0,0,0,Treatment,1,-15.8963775705432,-0.3262332369899927,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582883,0,0,0,Treatment,1,49.39509175457988,1.0137102370023563,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582884,0,0,0,Treatment,1,32.19135595487925,0.6606467548756437,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582885,1,0,0,Treatment,1,40.25562056026669,0.8261455381351981,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582886,0,0,0,Treatment,1,-6.570530115084736,-0.13484363331658555,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582887,0,0,1,Treatment,1,49.72563940953308,1.0204938976807905,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582888,0,0,0,Treatment,1,18.12103924573096,0.3718888321898041,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582889,0,0,0,Treatment,1,40.418554791799174,0.8294893541419226,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582890,0,0,0,Treatment,1,36.41090490653168,0.7472424026593333,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582891,0,0,0,Treatment,1,35.99389208564404,0.7386842615469457,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582892,1,0,0,Treatment,1,30.486601769332005,0.625660955516305,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582893,1,0,0,Treatment,1,48.01919729334193,0.985473457783044,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582894,0,0,0,Treatment,1,60.54500511828841,1.2425342135755495,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582895,0,0,0,Treatment,1,50.49579694340842,1.0362994473510476,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582896,0,0,0,Treatment,1,46.92203792049632,0.9629570164045632,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582897,0,0,0,Treatment,1,56.088567769366165,1.151077026217592,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582898,1,1,1,Treatment,1,54.41762518427701,1.1167851250634453,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582899,0,0,0,Treatment,1,39.48048941408973,0.8102379175602025,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582900,0,0,0,Treatment,1,41.12271241164241,0.8439404212893405,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582901,1,0,0,Treatment,1,27.38290192957756,0.5619653090789252,BONDAPALLE VIZIANAGARAM
11-28-543-04829-582902,1,0,0,Treatment,1,32.01034791657955,0.6569320193647595,BONDAPALLE VIZIANAGARAM
11-28-543-04830-582903,1,1,1,Treatment,1,50.98943804599105,1.046430191546836,GANTYADA VIZIANAGARAM
11-28-543-04830-582904,1,1,1,Treatment,1,-17.960097530529765,-0.3685859075779667,GANTYADA VIZIANAGARAM
11-28-543-04830-582905,1,1,1,Treatment,1,-15.262198594976743,-0.31321830581388493,GANTYADA VIZIANAGARAM
11-28-543-04830-582908,1,1,1,Treatment,1,72.78100215345027,1.4936473305650326,GANTYADA VIZIANAGARAM
11-28-543-04830-582910,0,0,0,Treatment,1,13.91808052431698,0.2856336572269871,GANTYADA VIZIANAGARAM
11-28-543-04830-582911,0,0,0,Treatment,1,39.17499197991822,0.8039683497671858,GANTYADA VIZIANAGARAM
11-28-543-04830-582912,1,0,0,Treatment,1,48.38625053451609,0.99300630396039,GANTYADA VIZIANAGARAM
11-28-543-04830-582913,0,0,0,Treatment,1,-21.96460758053281,-0.45076842182525567,GANTYADA VIZIANAGARAM
11-28-543-04830-582914,0,0,0,Treatment,1,52.435543647862865,1.0761078781414355,GANTYADA VIZIANAGARAM
11-28-543-04830-582915,0,0,0,Treatment,1,70.57627224449172,1.4484007848223712,GANTYADA VIZIANAGARAM
11-28-543-04830-582916,1,0,0,Treatment,1,-1.453930424778175,-0.02983827143817714,GANTYADA VIZIANAGARAM
11-28-543-04830-582917,0,0,1,Treatment,1,3.2853999191079173,0.0674245843533151,GANTYADA VIZIANAGARAM
11-28-543-04830-582918,0,0,0,Treatment,1,48.56222296076055,0.9966176961772616,GANTYADA VIZIANAGARAM
11-28-543-04830-582919,0,0,0,Treatment,1,50.4698480003069,1.0357669104465288,GANTYADA VIZIANAGARAM
11-28-543-04830-582920,0,0,0,Treatment,1,52.8135046263933,1.083864578240858,GANTYADA VIZIANAGARAM
11-28-543-04830-582921,0,0,0,Treatment,1,56.28843881971754,1.1551788776895615,GANTYADA VIZIANAGARAM
11-28-543-04830-582922,0,0,0,Treatment,1,71.3006085724526,1.4632659692891774,GANTYADA VIZIANAGARAM
11-28-543-04830-582923,1,0,0,Treatment,1,25.11808328570173,0.5154855929229601,GANTYADA VIZIANAGARAM
11-28-543-04830-582924,0,0,0,Treatment,1,14.630012483207016,0.30024427316352004,GANTYADA VIZIANAGARAM
11-28-543-04830-582925,0,0,0,Treatment,1,-8.210094697852373,-0.16849157975701196,GANTYADA VIZIANAGARAM
11-28-543-04830-582926,0,0,0,Treatment,1,61.00170500692811,1.251906832107207,GANTYADA VIZIANAGARAM
11-28-543-04830-582928,0,0,0,Treatment,1,49.46583880542611,1.0151621425891884,GANTYADA VIZIANAGARAM
11-28-543-04830-582929,0,0,0,Treatment,1,47.00842469158086,0.9647298879810566,GANTYADA VIZIANAGARAM
11-28-543-04830-582930,0,0,1,Treatment,1,50.26276325186712,1.0315170159334572,GANTYADA VIZIANAGARAM
11-28-543-04830-582931,0,0,0,Treatment,1,34.283737569697415,0.7035876339653162,GANTYADA VIZIANAGARAM
11-28-543-04830-582932,0,0,0,Treatment,1,42.005728927240845,0.8620621181929866,GANTYADA VIZIANAGARAM
11-28-543-04830-582933,0,0,0,Treatment,1,47.25155694738865,0.9697195670747284,GANTYADA VIZIANAGARAM
11-28-543-04830-582934,0,0,0,Treatment,1,57.346582959715185,1.1768946293733351,GANTYADA VIZIANAGARAM
11-28-543-04830-582935,0,0,0,Treatment,1,-31.831372044318776,-0.6532589889594592,GANTYADA VIZIANAGARAM
11-28-543-04830-582936,0,0,0,Treatment,1,3.641225535035809,0.07472701171281744,GANTYADA VIZIANAGARAM
11-28-543-04830-582937,0,0,0,Treatment,1,-23.900040997197777,-0.4904883332135731,GANTYADA VIZIANAGARAM
11-28-543-04830-582938,0,0,0,Treatment,1,-53.92815922226916,-1.106740065145006,GANTYADA VIZIANAGARAM
11-28-543-04830-582939,0,0,0,Treatment,1,-54.869310540578425,-1.1260548329093538,GANTYADA VIZIANAGARAM
11-28-543-04830-582940,0,0,0,Treatment,1,-73.9949197500955,-1.518559941330301,GANTYADA VIZIANAGARAM
11-28-543-04830-582941,0,0,0,Treatment,1,-31.35875729083034,-0.6435597577858446,GANTYADA VIZIANAGARAM
11-28-543-04830-582942,0,0,0,Treatment,1,43.63263356714898,0.8954502510928226,GANTYADA VIZIANAGARAM
11-28-543-04830-582943,0,0,0,Treatment,1,42.0647148320555,0.8632726557874212,GANTYADA VIZIANAGARAM
11-28-543-04830-582944,0,0,0,Treatment,1,-1.2072865031181672,-0.02477652421998364,GANTYADA VIZIANAGARAM
11-28-543-04830-582945,0,0,0,Treatment,1,45.54211878499321,0.9346376408511156,GANTYADA VIZIANAGARAM
11-28-543-04830-582946,0,0,0,Treatment,1,-26.525673437636893,-0.5443728466122516,GANTYADA VIZIANAGARAM
11-28-543-04830-582947,0,0,0,Treatment,1,-78.37161344805874,-1.6083805904727873,GANTYADA VIZIANAGARAM
11-28-543-04831-582948,1,0,0,Buffer,0,35.77154345437335,0.7341211141633464,SRUNGAVARAPUKOTA VIZIANAGARAM
11-28-543-04831-582949,1,1,1,Buffer,0,44.28545623480306,0.9088477972384226,SRUNGAVARAPUKOTA VIZIANAGARAM
